pdate,video_id,channelId,title,channelTitle,candidate
2013-04-27,CCe35bl7fvI,UCFL1sCAksD6_7JIZwwHcwjQ,'히든싱어' 녹화장에 안철수 떴다?! 모두가 깜짝?! - 히든싱어 9회,JTBC Entertainment,안철수
2016-01-25,p41ntmUNINA,UCbqMWsMZEixB1G_MV5GZoQw,변희재가 평가하는 안철수,국민의 권리 TV,안철수
2012-09-04,yn7iGmGD05Y,UCfq4V1DAuaojnr2ryvWNysw,"황장수 ""안철수 신화는 출발부터 거짓이었다"".박종진의 쾌도난마 E177",채널A 뉴스 [Channel A News],안철수
2011-10-21,5M5IfSLWgMo,UCs6NstxsXdJvzT2DiSBwmIw,kr MBC스페셜.2011.신년특집.안철수와.박경철.KOR.110128,Jason Shim,안철수
2012-11-19,KWIZpSr9Y9I,UCTPfDsz2XqmLzYud-fc6xBw,"안철수 후보, 서울외신기자클럽 기자회견",안철수의 미래혁명,안철수
2016-03-26,KyKF7MwiI5k,UCkinYTS9IHqOEwR1Sze2JTw,고위 공직자 10명 중 7명 재산 증가…안철수 1위,SBS 뉴스,안철수
2016-11-10,geE8VkMNJSQ,UClAfLVQYZSLrMAQQ_SXPVZw,"안철수 ""12일 촛불... 여야 정치인 모두 현장 참여해야""",OhmynewsTV,안철수
2016-06-20,skHopF94Wbk,UCf2KmdOBefxAq_s80QP7yHg,안철수 교수 10만인 클럽 특강 1부,공준호,안철수
2016-06-20,1zAn053xU8w,UCf2KmdOBefxAq_s80QP7yHg,아침마당 안철수성공담,공준호,안철수
2013-04-22,roigyLMYRPQ,UC54c8XCkmdGz5q9ASYEXBhQ,(강태호TV) 성호스님 박원순&안철수 맹비난,강태호TV,안철수
2016-04-04,AWM2-5x5iZw,UChlgI3UHCOnwUGzWzbJ3H5w,방송기자클럽 초청토론회 - 안철수 국민의당 선거대책위원장 / YTN,YTN NEWS,안철수
2012-03-25,TIiAV7AlrI8,UCQRr3kQNYZxnkcStL5NUBgw,[교양강좌] 무엇이 성공을 이끄는가 - Kaist 안철수 석좌교수,YM Entertainment,안철수
2016-07-22,DWyEEO8Z13A,UCpnetwDnXC5eFlQhjmbv12g,"[국민의당Live] 안철수 의원, '차세대 글로벌창업' 강연 @아주대학교",국민편국민의당,안철수
2015-02-27,xKPlYPepKpQ,UCfq4V1DAuaojnr2ryvWNysw,"박찬종 변호사, 안철수 의원은 정치 공부부터 해야..._채널A_쾌도난마 811회",채널A 뉴스 [Channel A News],안철수
2017-01-17,0TG3JxAr84c,UCKhcMXQSFhY__0_SBSip3eA,"반기문 '진도', 안철수 '여수'-R (170117화/뉴스데스크)",여수MBC News+,안철수
2015-01-16,zHloEyCrxbo,UCH65c_Ea-MGaF06hNht318Q,"[40년 장기불황, 한국경제 해법찾기 2] 안철수가 묻고 장하성이 답하다",PNTKorea,안철수
2012-08-24,p51iPcQNoKw,UCugbqfMO94F9guLEb6Olb2A,[김어준의 뉴욕타임스 186회 제2부] 안철수 컴플렉스,HankyorehTV,안철수
2016-01-16,ifmy8TPgdmA,UCkf_K-EwrXu_1JwVpqG4hGg,유시민이 5년전 예언한 안철수신당 성공가능성,Advanced Idea,안철수
2012-10-03,KWiHYcGNsMw,UCfq4V1DAuaojnr2ryvWNysw,"자운 이한국 선생 ""안철수, 어떤 기운 타고 났나?"",.박종진의 쾌도난마 E197",채널A 뉴스 [Channel A News],안철수
2012-11-20,mtrEcZw2t4M,UCWlV3Lz_55UaX4JsMj-z__Q,"""안철수 말하는 거 보니 완전 깡통""",TVCHOSUN 뉴스,안철수
2013-09-16,nLM7RQBVVAs,UCsU-I-vHLiaMfV_ceaYz5rQ,"[단독] 안철수 ""3자회동 실망, 정치가 되레 문제 증폭""",JTBC News,안철수
2016-05-10,YbIP8etlrc4,UClAfLVQYZSLrMAQQ_SXPVZw,"[전체보기] 심상정 ""안철수는 새누리당의 종속변수 될 것""",OhmynewsTV,안철수
2017-01-23,58tHz-VhgEU,UChlgI3UHCOnwUGzWzbJ3H5w,"안철수 ""반기문 불출마 가능성...문재인 옛날 사람"" / YTN (Yes! Top News)",YTN NEWS,안철수
2014-08-04,0bCqtX90e0Y,UChlgI3UHCOnwUGzWzbJ3H5w,"안희정 ""안철수 버리면 안 돼"" / YTN",YTN NEWS,안철수
2012-10-25,OwFdNQac4yQ,UCTPfDsz2XqmLzYud-fc6xBw,안철수 후보 대통령선거 출마 선언,안철수의 미래혁명,안철수
2016-01-08,8pHFTjXYNnw,UCiueDJ4S8Fr8jMmvNuoIEIg,새로운 정치를 표방하는 안철수에게 고함,리본좌,안철수
2016-09-19,HI8s9dAsBlI,UCR0VAgd0w8QI7WWQ0E8Srdw,"[황장수의 정치분석] 안철수 ""중국이 대북제재 반대한다면 사드찬성"" 다 아는 그걸 혼자 모르나?/ 전작권이양 원하는 문재인의 안보의식은 무엇인가? (2016.09.19) 3부",o 황장수의 뉴스브리핑,안철수
2016-05-24,jjfBwF7YSm0,UCLiK08tsWKL5bNoz1f8sHsw,"정청래 vs 문재인 vs 안철수, 극과 극 인기 체험 (노무현 대통령 7주기 추도식 버전)",MediaVOP,안철수
2012-12-01,baIkbVIsJrg,UC3Uw52Xna4zDe7nAOUbqP3Q,저격수다 59회 안철수..눈물의 기자회견 및 대선전망,SafeTV,안철수
2016-09-18,-aya06Lbmzc,UCY1l7tL782k9YXRIyhUNV1g,허경영이 보는 정치인 남경필 안철수 관상 (허경영강연 1042회중),허경영TV 허본좌,안철수
2014-02-25,YjPD7mefuTk,UCfq4V1DAuaojnr2ryvWNysw,"안철수, 기초공천 안 하는게 아니라 못 하는 것?_채널A_쾌도난마 551회",채널A 뉴스 [Channel A News],안철수
2014-08-04,g0uMOGuBYsg,UCfq4V1DAuaojnr2ryvWNysw,"전원책 ""안철수 정치적 생명은 완전히 끝""_채널A_시사병법 69회",채널A 뉴스 [Channel A News],안철수
2017-01-25,ZLg4s-U3j2g,UChlgI3UHCOnwUGzWzbJ3H5w,문재인-안철수 이번엔 '안보 격돌' / YTN (Yes! Top News),YTN NEWS,안철수
2012-09-13,s5tVRYQvq7s,UC7w1aRJOfqm39vxcKrSd16w,'안철수 신화' 그 불편한 진실,Ys C,안철수
2016-12-01,ioavRoQ6lWw,UCg-v_oWUR9LAbTJIVKrHXqQ,망치부인 안철수 박지원 사이트 폭파 탄핵 철회 부결 국민의당 새누리당 비박계 탓,양웬리 -망치부인 맛뵈기영상 전문,안철수
2016-01-29,-JegUyPEeHs,UCu1FzjrHosuKGvgIx8oBi8w,1296.안철수의 단일화 대상은 새누리당! 이건 농담이 아니다,트위터매거진 새가 날아든다,안철수
2016-09-11,ZzKqvPO7Gfs,UCbyWnHnvroW1yPJQiofJI0Q,조기숙교수 돌직구 - 안철수 누구냐 넌? 너! 포퓰리스트지? [정봉주의 전국구],Scott Kim,안철수
2016-10-14,rOUlGhZT5yE,UCTPfDsz2XqmLzYud-fc6xBw,문화예술인 블랙리스트는 해외토픽감입니다.  [안철수의 미래혁명 NOW #7],안철수의 미래혁명,안철수
2016-07-01,81roNMEVFfo,UCR0VAgd0w8QI7WWQ0E8Srdw,"[황장수와 톡톡톡] Again 변희재 (2016.07.02) 21세기 미스터리, 안철수는 갑자기 왜 저렇게 되었을까?",o 황장수의 뉴스브리핑,안철수
2015-04-02,1uOFxHAfYXw,UCwkGGCd0d6scuNp1QbS-jiQ,변희재의 킬링타임) 헛웃음 유발 안철수의 거짓말 토크2,plagiarism Pla,안철수
2013-09-11,tG3rr7BJiQI,UC4Aa3OPkMenwTANpf0oWVRQ,"[김현정의 뉴스쇼]조정래 작가 ""안철수에 실망? 왜 그리 성급합니까""(20130911)",CBS newsshow,안철수
2017-01-11,QN42LYTtUbg,UCV56TwA5jt5D-l7-EhDwyww,'게임 오버' 안철수 호남 지지율 6위 똥줄 터진 뒷이야기 문재인 이재명 반기문 박원순 안희정 다음의 6위 ㅎㄷㄷ,Harrison Patterson,안철수
2016-05-23,sMr30xPwlhQ,UCw7ZbT9Js4Vru6HSEk1NHyw,"안철수 in 봉하마을, 욕설",한겨레 영상뉴스,안철수
2014-07-07,18XT6z6plw4,UC8_wgZy23gjTNVQeyfwl92g,"용감한 기자들[TOP JOURNALISTS]_33회_안철수, 후보 사퇴의 진짜 이유",티캐스트 tcast,안철수
2016-04-06,yRd6FrrrnQU,UCpnetwDnXC5eFlQhjmbv12g,국민의당 안철수 대표 광주 기자회견 - 5.18국립묘지,국민편국민의당,안철수
2012-06-20,SGtsAqd93jE,UC7CLexzx5bUvCZLuJQosyOQ,"안철수,성공을 말하다",안단테사랑[강동진],안철수
2016-11-25,fzazQPtiatg,UCx2eRsOVWYmM-StX_lu7axQ,역시 김무성과 박지원. 구태정치의 계획된 만남. 안철수는 김영삼의 길을 갈 것인가.,Veritas Speak X 단박에 한국사,안철수
2012-03-26,g7tV5w5-xg8,UCOfIouc64UwQxP7JC7OmY8g,백지연 피플 인사이드 v3 안철수 명언 '무릎팍도사' 안철수 역대 최고의 게스트 찬사 쏟아져,hwa kyoung song,안철수
2016-09-13,csSyuY_g7UA,UCTPfDsz2XqmLzYud-fc6xBw,창업 성공을 가로막는 대기업의 불공정관행을 없애야 합니다 [안철수의 미래혁명 #4],안철수의 미래혁명,안철수
2012-08-06,VnlsxPXIkHU,UCOqCunaF9qVN8bXwsK0HT3g,기이한 안철수 사진 한장,Thejkjtv,안철수
2017-01-24,bcj5516zZGU,UCRYOOiIwYH73Y1n2HBCZfKQ,"19대 대선-문재인, 이재명, 안희정, 박원순, 안철수, 반기문",Rainbow Snail,안철수
2016-08-24,mDal-C4KSJA,UCs18sMwqTCMBmTqX0b2-w6A,"안철수 의원의 인구절벽,  4차산업혁명 화두에 답합니다.",유재일,안철수
2017-01-27,nyQtGPfVeGs,UChg_MYqpBMCDaic_AkQzgXw,(170127)변희재 대표가 지난 대선때 밝혀낸 안철수의 거짓말,애국튜브코리아,안철수
2017-01-22,cMhNA27SBcE,UCXVQjHnJcNxBDChwwQu0XxQ,"김제동이 직접 만나고 느낀 대선 잠룡들 솔직평, 이재명, 박원순, 안철수, 문재인, 반기문, 유승민, 안희정",대한민국방송 KOREA TV,안철수
2015-04-03,GbOZ-DCex-k,UCH65c_Ea-MGaF06hNht318Q,"[40년 장기불황, 한국경제 해법찾기 4] 안희정, 안철수가 말하는 '경제성장을 위한 복지투자'",PNTKorea,안철수
2016-05-23,yLCtSKjha38,UCoY2gPsHXfkumuLBZbjWtug,봉하마을 찾은 안철수·문재인,Video Gift,안철수
2012-02-10,mQjn6YVXqBo,UCHBvfByzuzamrZiL398jopQ,"[눈TV] 강용석 ""안철수, 주식 저가 취득 혐의로 고소""",news1korea,안철수
2015-11-12,rhHgBLzo7gs,UCFXiKyyiasXl2Buew7gd9mw,2015 대구시민이 묻고 안철수가 답하다,노명환,안철수
2016-04-20,zkLedP3qeHI,UCfq4V1DAuaojnr2ryvWNysw,서문시장서 안철수 만난 대구 시민 “‘무조건 반대 ’하지 마이소~”,채널A 뉴스 [Channel A News],안철수
2015-12-30,j6FZxTjehTk,UCTHCOPwqNfZ0uiKOvFyhGwg,"문재인 ""신당 잘 돼 갑니까""…안철수와 어색한 조우",연합뉴스 TV,안철수
2016-11-10,ORxYnQKTp9c,UCWlV3Lz_55UaX4JsMj-z__Q,안철수-박원순 대선까지 전략적 제휴? [정치 속보기],TVCHOSUN 뉴스,안철수
2012-10-07,PNqbWjPPtDg,UCOqCunaF9qVN8bXwsK0HT3g,국정을 모르는 안철수의 국정 비젼,Thejkjtv,안철수
2012-10-11,DsgygkrU6gY,UCTPfDsz2XqmLzYud-fc6xBw,10월 10일 안철수 후보 카이스트 초청강연 영상,안철수의 미래혁명,안철수
2012-08-27,5gXlAEOwiZA,UCaZS_XwAu1yBMNoQDD1mR7g,"윤창중, '안철수 룸살롱'의 불편한 진실.박종진의 쾌도난마 E171.120824",채널A Home,안철수
2016-05-09,dEvCh3SI3bU,UCpnetwDnXC5eFlQhjmbv12g,"안철수, 국민속으로 - 45일차",국민편국민의당,안철수
2015-01-07,RXEUByYm1wY,UChlgI3UHCOnwUGzWzbJ3H5w,"존재감 높이는 안철수, 이유는? / YTN",YTN NEWS,안철수
2016-05-09,PInvq0qRd_c,UCfq4V1DAuaojnr2ryvWNysw,안철수“대통령 병? 짠돌이? 억울합니다”해명 방송,채널A 뉴스 [Channel A News],안철수
2013-05-10,SNNuj8jracU,UCUKZF-0S-eP4rroA60XmHhw,안철수 군대[안철수의 주장과는 다른 부인의 TV 인터뷰],Green Keneth,안철수
2014-04-02,xjzd_bg0IgY,UClAfLVQYZSLrMAQQ_SXPVZw,"안철수 ""충정이냐"" 발언에 최경환 ""너나 잘해"" 막말",OhmynewsTV,안철수
2016-04-07,G5exI0b85dU,UClAfLVQYZSLrMAQQ_SXPVZw,"[팟짱 오장박] 노원에 온 김무성 ""안철수를 선택해 달라!""",OhmynewsTV,안철수
2015-12-02,AiYLrp4HAgY,UCgVPIalupjIefmKkWywJehQ,9595쇼 백반토론 20150917 박근혜와 안철수(1),Gabriel Archangelus,안철수
2013-03-14,Ih06Fijuihk,UCfq4V1DAuaojnr2ryvWNysw,"전원책,""안철수, '사이비 지역주의'다""... 이유는?_채널A",채널A 뉴스 [Channel A News],안철수
2016-07-12,HoIntG9__8Q,UCfq4V1DAuaojnr2ryvWNysw,"안철수, 나홀로 “사드 국민투표”… 김종인 “그럴 사안 아냐”",채널A 뉴스 [Channel A News],안철수
2016-09-07,rMJz4_mqTN8,UCgOLQwRv1r2m9mhE1tfsn3Q,신의한수 368편 / 최대집 '안철수의 텅빈 생각'을 비판!,신의한수,안철수
2015-10-21,ZtLMT2hw86c,UCdp4_yTBhQmB8E339Lafzow,"[뒤카] 안철수 ""문재인에게 가장 많은 도움 준 사람이 바로 나""",Chosun Media,안철수
2017-01-21,_fQvLEuIRzE,UCiqKv4g898LDuKYF9tzNB3g,[김어준의 파파이스 토막] (#129) 민언련 종편때찌 - 반기문 대통령 만들기 작전 & 다시 안철수,HAN WAI,안철수
2012-11-25,M77q0wBLAlI,UCQy6RpnxAtUL2m34PPRzZpw,2012.11.21 문재인-안철수 대선후보 단일화토론,gentlejaein Daum cafe,안철수
2015-12-13,7LLqDvoADfQ,UChlgI3UHCOnwUGzWzbJ3H5w,"안철수, 새정치민주연합 탈당 (기자회견 전문) / YTN",YTN NEWS,안철수
2008-11-19,L0XPHE5_d2M,UCUgq-y4YCHatByDXWmRhzxg,안철수연구소 안철수 대표의 나눔은?,give1004,안철수
2012-12-09,60SZqF5z340,UC7U2Uem-05-jexeze1asciQ,정신과 전문의가 바라본 안철수의 현재 심리 상태,dexxaplus,안철수
2012-10-16,uwOLjmuctjU,UCugbqfMO94F9guLEb6Olb2A,박근혜·안철수의 'VIP실 유머',HankyorehTV,안철수
2015-12-13,WhSbEc7-e7c,UC-TTyNWcBMIujkIO0t4mUww,망치부인(2015. 12. 13) 안철수 탈당 이후의 정국은? 안철수는 족벌 언론과 댓글 부대가 만들고 키운 인물! 안철수 용도는 야권 분열!,참세상- 망치부인,안철수
2012-11-24,a4XwMsSAD4o,UCIMasAyQKzYBJ72bMEZlvqg,"안철수, 문재인에 대한 실망으로 사퇴",ilberoider,안철수
2013-03-12,mZ2PuRBhncc,UCQbfhwebZolrEcaeOdWDVTQ,100분토론 김진 vs 이철희 안철수 토론 Battle 130312,아지강,안철수
2016-05-24,XSwtjLvw-UM,UCUxTPRSns--l5BX2537u7Rw,안철수와 우산경호...그리고 '분노',서울의소리백은종,안철수
2014-01-02,EJH_YBSKo3s,UCsU-I-vHLiaMfV_ceaYz5rQ,"[뉴스9 직격 인터뷰] 문재인 ""안철수 견제? 경쟁 말할 단계 아냐""",JTBC News,안철수
2015-08-25,dLtWQ1yX44Q,UCDbHrbRDTqft7yEKlqeWhAg,문재인 안철수 박근혜 소름돋는 성대모사,대범한 TV,안철수
2015-03-18,HGxCw27A1to,UCPnnrx1wVlC8fktjahIZqvA,이명박이 안철수 키운게 사실인건가?,ya ho,안철수
2017-01-25,MuWOUbermHM,UCFgnwexeMbLyPVC69CcaxSg,안철수가 말하는 친문패권 실체,sum cap,안철수
2016-04-22,A9njRDVEYeQ,UCJWYXIOH9aD2kFZ1pI7hckg,"최상천의 사람나라 40강 주권자혁명④ : 안철수, ‘호남 덫’에 걸렸다.",시민채널,안철수
2015-08-19,svnBcRm3Doc,UChlgI3UHCOnwUGzWzbJ3H5w,"금태섭 '대선 비화' 공개…""안철수 캠프 소통 부재"" / YTN",YTN NEWS,안철수
2012-05-04,ORlvRHxTfHU,UCoJAYmZF6RfRyH6lEUv1gBA,EBS CEO 특강 - 안철수：대학생! 生生한 꿈을 펼쳐라!.avi,adh20120,안철수
2017-01-08,_a1khwFN0Lk,UCtoHSJzZbWnkzMZI88UK-BQ,'게임 오버' 안철수 호남 지지율 6위 똥줄 터진 뒷이야기 문재인 이재명 반기문 박원순 안희정 다음의 6위 ㅎㄷㄷ,Namu,안철수
2016-11-16,Kri6IuqLa4o,UCWlV3Lz_55UaX4JsMj-z__Q,"안철수 “박 대통령, 국민 모욕ㆍ헌법 모독 물러나야”[C브라더_씨육수]",TVCHOSUN 뉴스,안철수
2016-10-11,c3P5vTfVqOg,UCTPfDsz2XqmLzYud-fc6xBw,"미래의 교육, 교육의 미래를 위한 혁명적 변화가 필요합니다! [안철수의 미래혁명 #6]",안철수의 미래혁명,안철수
2017-01-26,A6V9VgSbi_8,UCrvTlxieXMV9AmPW760vJjw,"[직캠] 국민의당 안철수, 용산역 설 귀향인사",한국언론의 세대교체 브레이크뉴스,안철수
2016-03-24,pJc-DgsZwR8,UCpnetwDnXC5eFlQhjmbv12g,안철수의 사이다토크 2화 취준생편,국민편국민의당,안철수
2013-07-16,eGp5-tv0h_w,UCoOFRH_esGuwicpcokVwidg,"이철희, 백분토론중에 "" 안철수는 새사람이니까 가만히 두라고 한다.""",Duke Kwag,안철수
2012-09-19,Uszpn3Yc7ZY,UC0KpF7kuIjjGRLRNOO4iDjg,[tvN] 백지연의 피플 인사이드.120919.안철수,PaulDongKi Kim,안철수
2016-12-12,M1JdQjl9TrI,UCYXI5_fEmf4Veb3MFKeLOWQ,"(하)안철수 의원 초청 시국강연회"":http://www.mpnnews.kr/m/view.asp?idx=999",마패뉴스,안철수
2012-11-23,Wwg6bUkex58,UCHXvjavEtkPFJCfGlm0wTXw,"[경향신문]안철수의 눈물 ""대선 후보 사퇴""",thekyunghyangtv,안철수
2016-10-25,hMJoExrXY14,UCs18sMwqTCMBmTqX0b2-w6A,"문재인, 안철수 이 바보들아. 신속대응팀만들고 증거인멸에 맞서야지.",유재일,안철수
2012-09-17,qMj4gBGr7HI,UCOqCunaF9qVN8bXwsK0HT3g,"'착한, 너무 착한 안철수'의 프롤로그",Thejkjtv,안철수
2012-11-05,Jnxbt1Q3cXk,UCTPfDsz2XqmLzYud-fc6xBw,안철수 후보 부인 김미경 교수가 떴다!,안철수의 미래혁명,안철수
2016-11-10,_RnES-YSjco,UCZfpKaOKmhCq9Ks-DdwanoQ,"신의한수 262편 ( 변희재 ""안철수 죽이기 역풍 불고, 이준석은 역선택에 추락""",Flower Mini,안철수
2017-01-26,FGSzC2fz7uU,UCpnetwDnXC5eFlQhjmbv12g,"국민의당 설날 인사 (박지원, 주승용, 안철수, 천정배)",국민편국민의당,안철수
2012-09-19,iGPGv-HFNlI,UCyAKs95sv8PVsQAFyqg8vYQ,안철수   출마선언,bishers2,안철수
2015-12-02,Eu774kcQQT0,UCgVPIalupjIefmKkWywJehQ,9595쇼 백반토론 20151202 박근혜와 안철수 (2),Gabriel Archangelus,안철수
2015-12-08,OQufl3A9a9s,UCARGY16-hZ1n0pWo8njCN3w,문전박대 안철수 디스하는 강용석,그로딩,안철수
2012-10-23,4rPWs4ULHTA,UCHBvfByzuzamrZiL398jopQ,"[눈TV] 대학생 만난 안철수, ""교수 사표 낼 때 제일 슬펐다""⑥",news1korea,안철수
2011-10-14,e1i-fKV8oqM,UCkhDl7SEuIATMwfgn9M8BmA,안철수 교수특강 2탄 - 21세기형 전문가란?,TaeSeop,안철수
2012-09-27,PLtIracANrw,UCOqCunaF9qVN8bXwsK0HT3g,안철수 비리 이제 시작이다.,Thejkjtv,안철수
2012-11-26,4R7Swy545FY,UC6e43Z5P_ThOnz7XaSe5zpw,[정법강의] 885강 안철수후보 사퇴-1 지도자와 대통령 (1/5),jungbub2013,안철수
2016-02-18,hYm4-S0MZuw,UCTHCOPwqNfZ0uiKOvFyhGwg,"정동영, 결국 안철수의 품으로…전주 덕진 출마",연합뉴스 TV,안철수
2016-04-06,NcT6BsQ2Dvo,UC1_6GMip5Vq0tMSumRF6Okg,"김홍걸, ""안철수는 김대중과 정반대로 가고 있다""",아이엠피터,안철수
2016-03-31,VMkohdhEFSw,UCa97kDUvLn9OSn9xTX0uM_g,안철수 '광폭 셀카 선거운동',NocutV,안철수
2015-11-30,DG45ej287dQ,UCWCGQHjso_MelHy7G65IUZg,"정치카페 78편(1부) - 안철수, 야권 붕괴를 예고하다",36.5 _채널,안철수
2016-09-06,hrE5rsBdkMg,UCTPfDsz2XqmLzYud-fc6xBw,공정한 경제구조가 성장과 미래 일자리의 동력입니다 [안철수의 미래혁명 NOW #3],안철수의 미래혁명,안철수
2015-08-21,pExzKvaigVY,UC7wj7C8oXrAXokh5VWSdxRA,"634.금태섭 ""안철수캠프, 박경철 비선라인이 문제였다""",장윤선의 팟짱,안철수
2016-10-27,tCFpQPLdNM0,UCpnetwDnXC5eFlQhjmbv12g,안철수 전 대표 최순실 게이트 관련 발언(제30차 의원총회 모두발언2016.10.27),국민편국민의당,안철수
2012-11-06,W0DskUpbj8A,UCTPfDsz2XqmLzYud-fc6xBw,"안철수 후보, 전남대 강연 질의 응답",안철수의 미래혁명,안철수
2016-10-25,jHnm1-83nyQ,UCHMK5OMkubtbZtnapsAkhhA,"'대통령발 개헌논의 중단' 선언한 안철수 ""최순실, 국기붕괴 사건""",일요서울 TV,안철수
2012-08-31,prqpJfvZIs4,UCOqCunaF9qVN8bXwsK0HT3g,안철수의 웃기는 청년 일자리,Thejkjtv,안철수
2012-10-31,hbdqSg-Engc,UCcOYEm78CpaZQvPE6LtoSeA,안철수힐링캠프 wmv,SBSNOW,안철수
2013-06-19,W0_bthWCuZU,UCDp3McChLDej9_sD7E-Sl5g,YTN 돌발영상 - 안철수 의원을 위한 '조언' 20130619,YTN 돌발영상,안철수
2016-09-16,VFPbY64If9A,UChlgI3UHCOnwUGzWzbJ3H5w,대선주자 지지도...반기문·문재인·안철수 3강 체제 / YTN (Yes! Top News),YTN NEWS,안철수
2015-12-07,1rJcVGoqGtQ,UChlgI3UHCOnwUGzWzbJ3H5w,"[인물파일] 문재인-안철수 ""우린 너무 달라요"" / YTN",YTN NEWS,안철수
2012-11-27,Aftp6ZAvEA0,UC6e43Z5P_ThOnz7XaSe5zpw,[정법강의] 888강 안철수후보 사퇴-4 국민을 즐겁게... (4/5),jungbub2013,안철수
2012-02-06,A_EQriT1BAs,UCA1TSDo1NXAGySZvqmX2A2Q,"안철수 ""나는 게으른 사람이다.""",CJ E&M,안철수
2012-11-24,aXgvnn7eWeg,UCTPfDsz2XqmLzYud-fc6xBw,안철수 대통령 후보 사퇴 기자회견,안철수의 미래혁명,안철수
2013-02-28,Zvga1ry_h7c,UCQbfhwebZolrEcaeOdWDVTQ,변희재가 평가하는 김종훈vs안철수 스펙비교.20130228,아지강,안철수
2012-11-23,gPUFCmz9MGw,UCLiK08tsWKL5bNoz1f8sHsw,"[풀영상] 안철수, 대선후보 사퇴 선언 도중 울먹이며...",MediaVOP,안철수
2017-01-25,7nz1wO6nzcU,UCLh0F52tTkSkCtViqWt91dg,"2012년 안철수, 2017년 반기문에게 붙인 노무현 대통령의 편지",더깊이10,안철수
2012-12-09,a6x_6gdoLgw,UCWe3ctDYasCx0IEOvtXNqSQ,"기업인눈으로볼때, 안철수는 장사하는 사람에 고등사기꾼!-.avi",kwang ny,안철수
2014-04-10,F1L9xY2CU8M,UCOqCunaF9qVN8bXwsK0HT3g,안철수 입양되다.,Thejkjtv,안철수
2012-12-03,W30KQY2nl8I,UCIVEtNZSUGjtETOurCY2R_A,안철수 해단식,iiiililiiii,안철수
2015-12-31,WLCwnYg7HHE,UCkinYTS9IHqOEwR1Sze2JTw,문재인·안철수 어색한 만남…냉랭한 한마디 / SBS,SBS 뉴스,안철수
2015-01-13,l_NefmLVjSI,UC2WZMGkRQfo2cZHebphMMNA,"[마방] 안철수가 묻고, 장하성이 답하다_20150113",마로니에방송,안철수
2016-11-25,6QAH3nYtOe4,UCIIpmDPVk7nzNHEUSHmvkUg,‘대선 불출마’ 김무성 “안철수와 연대 가능”_채널A_뉴스TOP10,채널A 뉴스TOP10,안철수
2014-07-26,F8yGzivbLO0,UCsU-I-vHLiaMfV_ceaYz5rQ,"밤샘토론 16회 - 김무성 vs 안철수, 누가 웃을까?",JTBC News,안철수
2016-11-13,4gf4hsi2rSk,UCdp4_yTBhQmB8E339Lafzow,"안철수, “도대체 이게 나라냐?”",Chosun Media,안철수
2013-03-19,HozjdI7qYU0,UCYAeHfJvscmnnbi2oM9EOUg,황금펀치(3/19) - 서상록 '거짓말쟁이 안철수는 정계에서 빨리 철수해라',유시호,안철수
2013-03-25,8JSWK5HLA9I,UCFL1sCAksD6_7JIZwwHcwjQ,"[JTBC] 시사돌직구 - 안철수 화법, 이철희와 김남훈이 붙었다!",JTBC Entertainment,안철수
2014-04-04,nkTitepFRW0,UCsVKOVBnHbrewVlXUu7nDzw,안철수 너나잘해,Jason Lee,안철수
2012-06-20,BHV9r15iAqQ,UC7CLexzx5bUvCZLuJQosyOQ,광주지역순회 - 안철수 박경철 대담,안단테사랑[강동진],안철수
2017-01-24,aib8bxs1CEc,UCXNrh-WEUAgbqSMGl4UwyTw,"오늘자, 대선 후보 동향 | 안희정, 이재명, 문재인, 안철수 등",사이다시,안철수
2012-07-20,pK3j-5sHqLQ,UCOqCunaF9qVN8bXwsK0HT3g,생각없는 안철수 생각 1,Thejkjtv,안철수
2016-05-31,sqUqvlRmIOQ,UCP9bAVccDEIy_AR6AD3iPcA,기조강연 안철수 국민의당대표,컬처앤우먼 Culture & Woman,안철수
