"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,39796,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,40892,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,42043,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,42711,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,43343,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,44078,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,45131,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,45347,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,46384,,
"NOR","Norway","CPNCU","Current prices in NCU","2000","2000","NOK","Norwegian Krone","0","Units",,,277325,,
"NOR","Norway","CPNCU","Current prices in NCU","2001","2001","NOK","Norwegian Krone","0","Units",,,290603,,
"NOR","Norway","CPNCU","Current prices in NCU","2002","2002","NOK","Norwegian Krone","0","Units",,,306220,,
"NOR","Norway","CPNCU","Current prices in NCU","2003","2003","NOK","Norwegian Krone","0","Units",,,318926,,
"NOR","Norway","CPNCU","Current prices in NCU","2004","2004","NOK","Norwegian Krone","0","Units",,,333190,,
"NOR","Norway","CPNCU","Current prices in NCU","2005","2005","NOK","Norwegian Krone","0","Units",,,346392,,
"NOR","Norway","CPNCU","Current prices in NCU","2006","2006","NOK","Norwegian Krone","0","Units",,,366500,,
"NOR","Norway","CPNCU","Current prices in NCU","2007","2007","NOK","Norwegian Krone","0","Units",,,387077,,
"NOR","Norway","CPNCU","Current prices in NCU","2008","2008","NOK","Norwegian Krone","0","Units",,,409879,,
"NOR","Norway","CPNCU","Current prices in NCU","2009","2009","NOK","Norwegian Krone","0","Units",,,424222,,
"NOR","Norway","CPNCU","Current prices in NCU","2010","2010","NOK","Norwegian Krone","0","Units",,,438973,,
"NOR","Norway","CPNCU","Current prices in NCU","2011","2011","NOK","Norwegian Krone","0","Units",,,458672,,
"NOR","Norway","CPNCU","Current prices in NCU","2012","2012","NOK","Norwegian Krone","0","Units",,,476141,,
"NOR","Norway","CPNCU","Current prices in NCU","2013","2013","NOK","Norwegian Krone","0","Units",,,495891,,
"NOR","Norway","CPNCU","Current prices in NCU","2014","2014","NOK","Norwegian Krone","0","Units",,,510059,,
"NOR","Norway","CPNCU","Current prices in NCU","2015","2015","NOK","Norwegian Krone","0","Units",,,524466,,
"POL","Poland","CPNCU","Current prices in NCU","2000","2000","PLN","Zloty","0","Units",,,26557,,
"POL","Poland","CPNCU","Current prices in NCU","2001","2001","PLN","Zloty","0","Units",,,29123,,
"POL","Poland","CPNCU","Current prices in NCU","2002","2002","PLN","Zloty","0","Units",,,29966,,
"POL","Poland","CPNCU","Current prices in NCU","2003","2003","PLN","Zloty","0","Units",,,30497,,
"POL","Poland","CPNCU","Current prices in NCU","2004","2004","PLN","Zloty","0","Units",,,30964,,
"POL","Poland","CPNCU","Current prices in NCU","2005","2005","PLN","Zloty","0","Units",,,31510,,
"POL","Poland","CPNCU","Current prices in NCU","2006","2006","PLN","Zloty","0","Units",,,32229,,
"POL","Poland","CPNCU","Current prices in NCU","2007","2007","PLN","Zloty","0","Units",,,33767,,
"POL","Poland","CPNCU","Current prices in NCU","2008","2008","PLN","Zloty","0","Units",,,37164,,
"POL","Poland","CPNCU","Current prices in NCU","2009","2009","PLN","Zloty","0","Units",,,38081,,
"POL","Poland","CPNCU","Current prices in NCU","2010","2010","PLN","Zloty","0","Units",,,40644,,
"POL","Poland","CPNCU","Current prices in NCU","2011","2011","PLN","Zloty","0","Units",,,42650,,
"POL","Poland","CPNCU","Current prices in NCU","2012","2012","PLN","Zloty","0","Units",,,43675,,
"POL","Poland","CPNCU","Current prices in NCU","2013","2013","PLN","Zloty","0","Units",,,44351,,
"POL","Poland","CPNCU","Current prices in NCU","2014","2014","PLN","Zloty","0","Units",,,45139,,
"POL","Poland","CPNCU","Current prices in NCU","2015","2015","PLN","Zloty","0","Units",,,46203,,
"PRT","Portugal","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,12637,,
"PRT","Portugal","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,13173,,
"PRT","Portugal","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,13626,,
"PRT","Portugal","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,14081,,
"PRT","Portugal","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,14434,,
"PRT","Portugal","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,14901,,
"PRT","Portugal","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,15093,,
"PRT","Portugal","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,15711,,
"PRT","Portugal","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,16097,,
"PRT","Portugal","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,16518,,
"PRT","Portugal","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,16752,,
"PRT","Portugal","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,16626,,
"PRT","Portugal","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,16201,,
"PRT","Portugal","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,16664,,
"PRT","Portugal","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,16428,,
"PRT","Portugal","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,16368,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,5405,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,5702,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,6178,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,6730,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,7334,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,8024,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,8694,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,9469,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,9991,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,10334,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,10897,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,11218,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,11475,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,11716,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,11932,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,12305,,
"ESP","Spain","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,18644,,
"ESP","Spain","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,19293,,
"ESP","Spain","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,19971,,
"ESP","Spain","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,20548,,
"ESP","Spain","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,21072,,
"ESP","Spain","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,21912,,
"ESP","Spain","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,22619,,
"ESP","Spain","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,23676,,
"ESP","Spain","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,25504,,
"ESP","Spain","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,26995,,
"ESP","Spain","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,27052,,
"ESP","Spain","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,27316,,
"ESP","Spain","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,27097,,
"ESP","Spain","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,27603,,
"ESP","Spain","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,27408,,
"ESP","Spain","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,27479,,
"SWE","Sweden","CPNCU","Current prices in NCU","2000","2000","SEK","Swedish Krona","0","Units",,,250086,,
"SWE","Sweden","CPNCU","Current prices in NCU","2001","2001","SEK","Swedish Krona","0","Units",,,256870,,
"SWE","Sweden","CPNCU","Current prices in NCU","2002","2002","SEK","Swedish Krona","0","Units",,,262768,,
"SWE","Sweden","CPNCU","Current prices in NCU","2003","2003","SEK","Swedish Krona","0","Units",,,270342,,
"SWE","Sweden","CPNCU","Current prices in NCU","2004","2004","SEK","Swedish Krona","0","Units",,,280731,,
"SWE","Sweden","CPNCU","Current prices in NCU","2005","2005","SEK","Swedish Krona","0","Units",,,289360,,
"SWE","Sweden","CPNCU","Current prices in NCU","2006","2006","SEK","Swedish Krona","0","Units",,,299918,,
"SWE","Sweden","CPNCU","Current prices in NCU","2007","2007","SEK","Swedish Krona","0","Units",,,314038,,
"SWE","Sweden","CPNCU","Current prices in NCU","2008","2008","SEK","Swedish Krona","0","Units",,,328289,,
"SWE","Sweden","CPNCU","Current prices in NCU","2009","2009","SEK","Swedish Krona","0","Units",,,337842,,
"SWE","Sweden","CPNCU","Current prices in NCU","2010","2010","SEK","Swedish Krona","0","Units",,,344916,,
"SWE","Sweden","CPNCU","Current prices in NCU","2011","2011","SEK","Swedish Krona","0","Units",,,355060,,
"SWE","Sweden","CPNCU","Current prices in NCU","2012","2012","SEK","Swedish Krona","0","Units",,,364771,,
"SWE","Sweden","CPNCU","Current prices in NCU","2013","2013","SEK","Swedish Krona","0","Units",,,371189,,
"SWE","Sweden","CPNCU","Current prices in NCU","2014","2014","SEK","Swedish Krona","0","Units",,,378907,,
"SWE","Sweden","CPNCU","Current prices in NCU","2015","2015","SEK","Swedish Krona","0","Units",,,389385,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2000","2000","CHF","Swiss Franc","0","Units",,,70454,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2001","2001","CHF","Swiss Franc","0","Units",,,73505,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2002","2002","CHF","Swiss Franc","0","Units",,,74203,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2003","2003","CHF","Swiss Franc","0","Units",,,74940,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2004","2004","CHF","Swiss Franc","0","Units",,,74662,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2005","2005","CHF","Swiss Franc","0","Units",,,76580,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2006","2006","CHF","Swiss Franc","0","Units",,,78110,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2007","2007","CHF","Swiss Franc","0","Units",,,80272,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2008","2008","CHF","Swiss Franc","0","Units",,,82176,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2009","2009","CHF","Swiss Franc","0","Units",,,83380,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2010","2010","CHF","Swiss Franc","0","Units",,,83691,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2011","2011","CHF","Swiss Franc","0","Units",,,84128,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2012","2012","CHF","Swiss Franc","0","Units",,,84842,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2013","2013","CHF","Swiss Franc","0","Units",,,85563,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2014","2014","CHF","Swiss Franc","0","Units",,,86069,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2015","2015","CHF","Swiss Franc","0","Units",,,85422,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2000","2000","GBP","Pound Sterling","0","Units",,,22438,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2001","2001","GBP","Pound Sterling","0","Units",,,23649,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2002","2002","GBP","Pound Sterling","0","Units",,,24193,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2003","2003","GBP","Pound Sterling","0","Units",,,25115,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2004","2004","GBP","Pound Sterling","0","Units",,,26113,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2005","2005","GBP","Pound Sterling","0","Units",,,26601,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2006","2006","GBP","Pound Sterling","0","Units",,,27997,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2007","2007","GBP","Pound Sterling","0","Units",,,29374,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2008","2008","GBP","Pound Sterling","0","Units",,,29728,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2009","2009","GBP","Pound Sterling","0","Units",,,30509,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2010","2010","GBP","Pound Sterling","0","Units",,,31087,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2011","2011","GBP","Pound Sterling","0","Units",,,31426,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2012","2012","GBP","Pound Sterling","0","Units",,,31878,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2013","2013","GBP","Pound Sterling","0","Units",,,32177,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2014","2014","GBP","Pound Sterling","0","Units",,,32453,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2015","2015","GBP","Pound Sterling","0","Units",,,33102,,
"USA","United States","CPNCU","Current prices in NCU","2000","2000","USD","US Dollar","0","Units",,,38963,,
"USA","United States","CPNCU","Current prices in NCU","2001","2001","USD","US Dollar","0","Units",,,40050,,
"USA","United States","CPNCU","Current prices in NCU","2002","2002","USD","US Dollar","0","Units",,,40898,,
"USA","United States","CPNCU","Current prices in NCU","2003","2003","USD","US Dollar","0","Units",,,42195,,
"USA","United States","CPNCU","Current prices in NCU","2004","2004","USD","US Dollar","0","Units",,,44061,,
"USA","United States","CPNCU","Current prices in NCU","2005","2005","USD","US Dollar","0","Units",,,45364,,
"USA","United States","CPNCU","Current prices in NCU","2006","2006","USD","US Dollar","0","Units",,,47339,,
"USA","United States","CPNCU","Current prices in NCU","2007","2007","USD","US Dollar","0","Units",,,49491,,
"USA","United States","CPNCU","Current prices in NCU","2008","2008","USD","US Dollar","0","Units",,,50800,,
"USA","United States","CPNCU","Current prices in NCU","2009","2009","USD","US Dollar","0","Units",,,51208,,
"USA","United States","CPNCU","Current prices in NCU","2010","2010","USD","US Dollar","0","Units",,,52384,,
"USA","United States","CPNCU","Current prices in NCU","2011","2011","USD","US Dollar","0","Units",,,53806,,
"USA","United States","CPNCU","Current prices in NCU","2012","2012","USD","US Dollar","0","Units",,,55266,,
"USA","United States","CPNCU","Current prices in NCU","2013","2013","USD","US Dollar","0","Units",,,55733,,
"USA","United States","CPNCU","Current prices in NCU","2014","2014","USD","US Dollar","0","Units",,,57417,,
"USA","United States","CPNCU","Current prices in NCU","2015","2015","USD","US Dollar","0","Units",,,58714,,
"ISR","Israel","CPNCU","Current prices in NCU","2005","2005","ILS","New Israeli Sheqel","0","Units",,,99902,,
"ISR","Israel","CPNCU","Current prices in NCU","2006","2006","ILS","New Israeli Sheqel","0","Units",,,106865,,
"ISR","Israel","CPNCU","Current prices in NCU","2007","2007","ILS","New Israeli Sheqel","0","Units",,,110382,,
"ISR","Israel","CPNCU","Current prices in NCU","2008","2008","ILS","New Israeli Sheqel","0","Units",,,113392,,
"ISR","Israel","CPNCU","Current prices in NCU","2009","2009","ILS","New Israeli Sheqel","0","Units",,,112718,,
"ISR","Israel","CPNCU","Current prices in NCU","2010","2010","ILS","New Israeli Sheqel","0","Units",,,115696,,
"ISR","Israel","CPNCU","Current prices in NCU","2011","2011","ILS","New Israeli Sheqel","0","Units",,,120297,,
"ISR","Israel","CPNCU","Current prices in NCU","2012","2012","ILS","New Israeli Sheqel","0","Units",,,124205,,
"ISR","Israel","CPNCU","Current prices in NCU","2013","2013","ILS","New Israeli Sheqel","0","Units",,,127260,,
"ISR","Israel","CPNCU","Current prices in NCU","2014","2014","ILS","New Israeli Sheqel","0","Units",,,128400,,
"ISR","Israel","CPNCU","Current prices in NCU","2015","2015","ILS","New Israeli Sheqel","0","Units",,,131372,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,11360,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,12718,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,13667,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,14684,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,15851,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,16834,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,17789,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,18921,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,20282,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,20645,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,21572,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,21893,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,21570,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,21705,,
